cloudCover,day,dewPoint,humidity,mjd,month,moonPhase,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,time,uvIndex,visibility,windBearing,windGust,windSpeed,year
1.0,19,62.84,0.9,50618.0,6,0.44,,,0.0001,1.0,rain,1011.86,866625950,866680275,68.3,64.43,866606400,5,5.408,108,,6.47,1997
0.67,20,63.62,0.74,50619.0,6,0.47,,,0.0206,1.0,rain,1010.54,866712359,866766691,83.49,65.77,866692800,7,7.544,343,,6.74,1997
0.2,21,62.09,0.63,50620.0,6,0.51,,,0.0,0.0,,1014.89,866798769,866853105,86.53,72.45,866779200,9,8.243,242,,6.19,1997
0.39,22,67.81,0.64,50621.0,6,0.55,,,0.0,0.0,,1012.9,866885180,866939518,91.37,74.35,866865600,10,6.132,223,,9.89,1997
0.29,23,69.58,0.68,50622.0,6,0.58,,,0.0023,1.0,rain,1010.31,866971594,867025928,91.18,70.34,866952000,9,6.362,259,29.27,9.68,1997
0.42,24,55.02,0.45,50623.0,6,0.62,,,0.0,0.0,,1016.25,867058010,867112337,85.69,67.06,867038400,6,10.0,326,26.4,9.86,1997
0.73,25,59.56,0.58,50624.0,6,0.66,,,0.0,0.49,,1018.09,867144427,867198744,81.44,69.77,867124800,5,9.988,282,,5.87,1997
0.26,26,67.37,0.62,50625.0,6,0.69,,,0.0,0.0,,1012.69,867230846,867285149,93.77,77.81,867211200,9,6.766,258,,7.01,1997
0.64,27,68.18,0.65,50626.0,6,0.73,,,0.0001,1.0,rain,1010.12,867317267,867371552,91.21,68.46,867297600,7,7.996,301,27.62,8.53,1997
0.18,28,56.58,0.54,50627.0,6,0.77,,,0.0,0.0,,1015.36,867403689,867457952,84.25,65.29,867384000,9,9.999,347,25.31,8.62,1997
0.06,29,53.12,0.47,50628.0,6,0.8,,,0.0,0.0,,1019.55,867490113,867544351,84.61,65.98,867470400,10,9.999,144,,5.99,1997
0.23,30,56.29,0.49,50629.0,6,0.84,,,0.0,0.0,,1019.34,867576539,867630748,88.92,68.21,867556800,8,9.999,200,,6.41,1997
0.65,1,59.2,0.54,50630.0,7,0.87,,,0.0,0.0,,1018.44,867662966,867717143,87.26,70.06,867643200,6,9.999,215,,8.05,1997
0.78,2,64.51,0.7,50631.0,7,0.91,,,0.0,0.0,,1014.26,867749395,867803536,83.29,69.73,867729600,6,9.996,185,,8.31,1997
0.91,3,67.5,0.83,50632.0,7,0.94,,,0.0011,1.0,rain,1011.0,867835825,867889927,77.05,71.75,867816000,5,9.658,166,,5.62,1997
0.82,4,71.6,0.85,50633.0,7,0.98,,,0.0017,1.0,rain,1005.0,867922257,867976316,81.92,74.17,867902400,5,9.101,188,37.98,10.85,1997
0.39,5,59.76,0.52,50634.0,7,0.01,,,0.0,0.0,,1003.62,868008690,868062703,85.56,63.98,867988800,7,9.999,280,28.79,12.45,1997
0.54,6,53.15,0.51,50635.0,7,0.04,,,0.0,0.0,,1012.26,868095125,868149088,80.76,64.33,868075200,6,9.999,301,,8.4,1997
0.29,7,55.47,0.54,50636.0,7,0.07,,,0.0,0.0,,1017.63,868181561,868235471,82.55,67.33,868161600,7,9.999,187,,7.08,1997
0.51,8,64.03,0.73,50637.0,7,0.1,,,0.0001,1.0,rain,1018.75,868267999,868321852,83.53,66.65,868248000,7,9.077,183,,7.11,1997
0.47,9,64.66,0.69,50638.0,7,0.13,,,0.0,0.0,,1019.15,868354438,868408231,85.11,70.55,868334400,8,6.878,190,,7.13,1997
0.66,10,68.31,0.76,50639.0,7,0.16,,,0.028,1.0,rain,1013.84,868440878,868494609,88.19,64.75,868420800,7,5.457,210,,11.27,1997
0.67,11,58.8,0.65,50640.0,7,0.19,,,0.0007,1.0,rain,1017.04,868527319,868580984,80.63,64.41,868507200,7,9.755,16,23.01,8.46,1997
0.36,12,55.38,0.52,50641.0,7,0.22,,,0.0,0.0,,1020.65,868613761,868667357,84.43,68.01,868593600,7,9.999,316,,5.44,1997
0.38,13,56.62,0.49,50642.0,7,0.25,,,0.0,0.0,,1018.33,868700205,868753728,86.99,71.15,868680000,7,9.999,315,,6.02,1997
0.58,14,62.69,0.54,50643.0,7,0.29,,,0.0,0.0,,1013.37,868786650,868840098,91.15,73.83,868766400,6,9.999,283,,6.24,1997
0.67,15,63.62,0.52,50644.0,7,0.32,,,0.0,0.0,,1011.69,868873096,868926465,93.22,76.97,868852800,6,8.994,273,,6.65,1997
0.36,16,69.8,0.6,50645.0,7,0.35,,,0.0043,0.6,rain,1012.01,868959542,869012830,96.87,73.55,868939200,8,4.952,246,,6.61,1997
0.46,17,72.85,0.78,50646.0,7,0.39,,,0.0,0.0,,1013.7,869045990,869099194,88.1,73.88,869025600,7,2.87,111,,5.81,1997
0.55,18,67.45,0.59,50647.0,7,0.42,,,0.0,0.0,,1010.35,869132439,869185556,95.34,76.95,869112000,8,7.004,248,25.31,6.77,1997
0.62,19,67.22,0.61,50648.0,7,0.46,,,0.0099,1.0,rain,1007.17,869218888,869271916,90.7,68.83,869198400,6,9.402,275,29.9,8.12,1997
0.19,20,56.0,0.56,50649.0,7,0.5,,,0.0,0.0,,1010.22,869305339,869358274,81.88,58.47,869284800,9,9.999,319,29.17,12.5,1997
0.38,21,49.18,0.51,50650.0,7,0.53,,,0.0,0.0,,1018.59,869391790,869444630,79.36,64.01,869371200,5,9.999,299,,7.54,1997
0.6,22,64.06,0.7,50651.0,7,0.57,,,0.0,0.0,,1017.24,869478242,869530985,84.3,64.63,869457600,6,8.86,210,,8.54,1997
0.89,23,62.08,0.76,50652.0,7,0.61,,,0.0322,1.0,rain,1018.22,869564695,869617338,79.21,67.36,869544000,6,8.423,48,,8.13,1997
0.83,24,59.83,0.68,50653.0,7,0.65,,,0.0,0.0,,1021.79,869651148,869703689,76.21,62.42,869630400,6,9.751,104,,6.14,1997
0.99,25,59.89,0.91,50654.0,7,0.69,,,0.1153,1.0,rain,1020.65,869737602,869790038,62.69,59.04,869716800,4,5.369,67,34.54,12.6,1997
0.74,26,58.85,0.74,50655.0,7,0.72,,,0.0424,1.0,rain,1014.71,869824057,869876386,81.19,63.45,869803200,6,8.429,9,26.47,9.32,1997
0.38,27,60.93,0.65,50656.0,7,0.76,,,0.0,0.0,,1012.97,869910512,869962732,85.84,73.15,869889600,8,9.94,213,,4.95,1997
0.74,28,71.63,0.76,50657.0,7,0.79,,,0.0,0.0,,1009.88,869996967,870049076,86.99,73.37,869976000,7,5.426,203,,7.47,1997
0.7,29,69.85,0.69,50658.0,7,0.83,,,0.0014,1.0,rain,1007.95,870083424,870135419,88.2,70.9,870062400,6,8.397,302,,7.85,1997
0.27,30,53.18,0.47,50659.0,7,0.86,,,0.0,0.0,,1013.36,870169880,870221760,80.75,61.68,870148800,8,9.999,345,24.0,9.98,1997
0.13,31,49.08,0.46,50660.0,7,0.89,,,0.0,0.0,,1021.91,870256337,870308099,79.68,63.97,870235200,8,9.999,20,,6.88,1997
0.16,1,56.44,0.53,50661.0,8,0.93,,,0.0,0.0,,1022.26,870342795,870394437,85.44,69.69,870321600,9,9.999,266,,6.27,1997
0.53,2,59.63,0.54,50662.0,8,0.96,,,0.0,0.0,,1019.98,870429253,870480774,85.78,73.02,870408000,6,9.999,276,24.18,7.34,1997
0.69,3,63.98,0.59,50663.0,8,0.99,,,0.0001,1.0,rain,1014.2,870515711,870567109,86.26,71.42,870494400,5,9.32,259,24.17,9.34,1997
0.44,4,66.37,0.66,50664.0,8,0.02,,,0.0,0.61,,1011.68,870602169,870653442,88.02,70.04,870580800,7,7.702,284,,7.26,1997
0.91,5,63.64,0.72,50665.0,8,0.05,,,0.0037,1.0,rain,1011.07,870688628,870739774,78.05,64.13,870667200,5,9.299,11,,6.14,1997
0.76,6,61.86,0.79,50666.0,8,0.08,,,0.0181,1.0,rain,1010.72,870775086,870826105,79.43,60.46,870753600,6,8.969,44,,6.85,1997
0.44,7,55.86,0.65,50667.0,8,0.11,,,0.001,1.0,rain,1017.0,870861545,870912434,78.0,61.7,870840000,6,9.897,356,,6.33,1997
0.26,8,55.05,0.59,50668.0,8,0.14,,,0.0,0.0,,1021.57,870948005,870998762,80.37,61.87,870926400,7,9.948,282,,5.59,1997
0.59,9,55.5,0.58,50669.0,8,0.17,,,0.0,0.0,,1021.79,871034464,871085089,79.78,66.58,871012800,5,9.999,313,,4.0,1997
0.29,10,60.53,0.58,50670.0,8,0.2,,,0.0,0.0,,1020.57,871120924,871171414,87.36,68.13,871099200,8,9.985,257,,5.84,1997
0.43,11,63.33,0.64,50671.0,8,0.23,,,0.0,0.0,,1021.63,871207383,871257738,84.67,67.99,871185600,6,8.348,210,,8.77,1997
0.33,12,66.22,0.72,50672.0,8,0.27,,,0.0,0.0,,1019.75,871293843,871344061,84.34,71.03,871272000,8,8.186,207,,8.76,1997
0.88,13,65.56,0.72,50673.0,8,0.3,,,0.0,1.0,,1019.88,871380302,871430383,81.12,71.56,871358400,5,9.458,96,,8.39,1997
0.94,14,71.41,0.87,50674.0,8,0.33,,,0.0044,1.0,rain,1013.52,871466762,871516703,81.14,71.48,871444800,4,4.583,185,,8.27,1997
0.67,15,65.54,0.7,50675.0,8,0.37,,,0.0,0.0,,1011.91,871553222,871603022,82.31,68.27,871531200,5,9.706,336,,6.76,1997
0.72,16,67.51,0.79,50676.0,8,0.41,,,0.0,0.0,,1013.66,871639682,871689340,82.0,74.32,871617600,5,8.362,174,,7.56,1997
0.71,17,72.82,0.78,50677.0,8,0.44,,,0.0011,1.0,rain,1011.72,871726141,871775657,93.57,72.83,871704000,7,6.249,244,,9.18,1997
0.6,18,70.47,0.74,50678.0,8,0.48,,,0.001,1.0,rain,1011.42,871812601,871861973,91.69,63.9,871790400,7,9.095,297,,5.82,1997
0.7,19,61.48,0.75,50679.0,8,0.52,,,0.018,1.0,rain,1012.52,871899061,871948288,77.9,60.46,871876800,6,8.469,26,24.17,8.25,1997
0.46,20,52.84,0.58,50680.0,8,0.56,,,0.0,0.0,,1018.06,871985520,872034602,75.27,63.85,871963200,5,9.999,14,,6.54,1997
0.93,21,59.24,0.8,50681.0,8,0.6,,,0.0198,1.0,rain,1016.93,872071980,872120915,70.24,61.76,872049600,4,8.962,103,25.31,7.51,1997
0.82,22,64.08,0.92,50682.0,8,0.64,,,0.0243,1.0,rain,1006.75,872158439,872207227,70.22,62.38,872136000,4,5.913,47,32.21,10.36,1997
0.73,23,60.96,0.76,50683.0,8,0.68,,,0.0001,1.0,rain,1008.92,872244899,872293538,78.26,60.7,872222400,6,8.708,238,,5.72,1997
0.34,24,55.59,0.65,50684.0,8,0.71,,,0.0,0.0,,1013.56,872331358,872379848,74.06,59.16,872308800,5,9.975,272,,8.57,1997
0.31,25,54.32,0.61,50685.0,8,0.75,,,0.0,0.0,,1018.7,872417817,872466157,76.26,63.23,872395200,6,9.999,307,,6.11,1997
0.62,26,58.44,0.65,50686.0,8,0.78,,,0.0,0.0,,1020.04,872504277,872552465,77.48,64.94,872481600,5,9.998,138,,3.89,1997
0.53,27,60.1,0.68,50687.0,8,0.82,,,0.0,0.0,,1019.65,872590736,872638773,78.95,63.04,872568000,6,9.896,187,,4.88,1997
0.48,28,60.77,0.7,50688.0,8,0.85,,,0.0,0.0,,1016.7,872677195,872725080,80.07,66.92,872654400,7,9.729,196,,8.02,1997
0.95,29,64.74,0.86,50689.0,8,0.88,,,0.0079,1.0,rain,1010.6,872763653,872811386,70.91,65.77,872740800,4,8.152,182,,4.26,1997
0.78,30,63.81,0.79,50690.0,8,0.91,,,0.0,1.0,,1009.11,872850112,872897691,78.24,62.8,872827200,5,8.469,14,,5.57,1997
0.35,31,60.2,0.69,50691.0,8,0.94,,,0.0,0.0,,1014.3,872936571,872983996,79.63,64.34,872913600,6,9.998,326,,5.25,1997
0.6,1,63.79,0.75,50692.0,9,0.96,,,0.0,0.0,,1017.67,873023029,873070299,80.58,69.33,873000000,5,8.65,208,,5.27,1997
0.8,2,68.35,0.81,50693.0,9,0.99,,,0.004,1.0,rain,1020.97,873109487,873156603,82.09,70.28,873086400,5,6.74,201,,3.39,1997
0.44,3,70.35,0.83,50694.0,9,0.02,,,0.0,0.0,,1019.32,873195945,873242905,83.5,68.59,873172800,5,4.4,220,,5.86,1997
0.57,4,54.46,0.62,50695.0,9,0.05,,,0.0007,1.0,rain,1012.9,873282404,873329208,72.9,52.36,873259200,6,9.25,322,26.58,10.17,1997
0.27,5,41.53,0.51,50696.0,9,0.08,,,0.0,0.0,,1015.31,873368862,873415509,69.58,53.6,873345600,7,10.0,343,25.97,11.56,1997
0.14,6,46.13,0.52,50697.0,9,0.11,,,0.0,0.0,,1017.27,873455320,873501810,76.02,60.52,873432000,7,10.0,298,,7.56,1997
0.58,7,54.56,0.61,50698.0,9,0.14,,,0.0,0.0,,1017.07,873541778,873588111,77.74,60.93,873518400,4,10.0,229,,5.53,1997
0.47,8,59.51,0.67,50699.0,9,0.17,,,0.0,0.0,,1013.38,873628236,873674411,81.52,64.3,873604800,5,9.25,250,,4.56,1997
0.77,9,62.05,0.78,50700.0,9,0.21,,,0.0,0.0,,1013.86,873714694,873760711,73.12,62.88,873691200,4,8.45,29,,7.0,1997
0.82,10,59.13,0.77,50701.0,9,0.24,,,0.0,0.0,,1016.99,873801152,873847011,70.74,62.39,873777600,4,7.38,69,,8.0,1997
0.99,11,59.07,0.78,50702.0,9,0.27,,,0.0,0.0,,1016.87,873887610,873933310,69.41,66.03,873864000,4,8.39,92,21.86,9.91,1997
0.96,12,67.26,0.88,50703.0,9,0.31,,,0.0219,1.0,rain,1015.22,873974067,874019609,76.56,66.46,873950400,4,7.8,135,26.96,10.28,1997
0.58,13,64.5,0.77,50704.0,9,0.35,,,0.0,0.0,,1016.18,874060525,874105908,80.76,63.0,874036800,6,7.21,234,,4.77,1997
0.43,14,59.77,0.69,50705.0,9,0.38,,,0.0,0.0,,1017.02,874146983,874192206,77.88,63.26,874123200,6,8.24,309,,5.2,1997
0.52,15,58.25,0.66,50706.0,9,0.42,,,0.0,0.0,,1017.31,874233441,874278504,78.73,62.28,874209600,5,10.0,321,,6.0,1997
0.59,16,56.57,0.62,50707.0,9,0.46,,,0.0,0.0,,1016.19,874319899,874364802,78.88,64.09,874296000,5,10.0,300,,5.77,1997
0.45,17,59.45,0.65,50708.0,9,0.49,,,0.0,0.0,,1014.92,874406356,874451100,81.36,61.66,874382400,5,9.39,313,,5.67,1997
0.48,18,60.77,0.76,50709.0,9,0.53,,,0.0,0.0,,1015.28,874492814,874537397,75.68,69.27,874468800,4,8.76,114,,3.48,1997
0.7,19,60.3,0.67,50710.0,9,0.57,,,0.0,0.0,,1015.42,874579272,874623695,80.56,59.05,874555200,4,7.08,347,,2.37,1997
0.43,20,57.28,0.65,50711.0,9,0.61,,,0.0,0.0,,1015.82,874665731,874709993,82.07,68.83,874641600,5,10.0,220,,3.7,1997
0.82,21,63.32,0.74,50712.0,9,0.64,,,0.0017,1.0,rain,1008.42,874752189,874796290,82.7,53.12,874728000,4,6.68,271,30.09,8.7,1997
0.26,22,39.95,0.52,50713.0,9,0.68,,,0.0,0.0,,1019.91,874838647,874882588,63.44,45.86,874814400,6,10.0,336,26.55,11.23,1997
0.29,23,42.55,0.58,50714.0,9,0.71,,,0.0,0.0,,1024.38,874925105,874968886,67.98,58.06,874900800,6,10.0,229,,3.09,1997
0.9,24,52.02,0.71,50715.0,9,0.75,,,0.0001,1.0,rain,1015.67,875011564,875055183,64.12,50.11,874987200,4,9.9,265,,8.54,1997
0.75,25,39.67,0.57,50716.0,9,0.78,,,0.0,0.0,,1019.23,875098023,875141481,59.33,46.55,875073600,4,10.0,321,,5.32,1997
0.52,26,45.91,0.66,50717.0,9,0.81,,,0.0,0.0,,1008.52,875184482,875227779,66.87,55.2,875160000,4,10.0,226,,5.73,1997
0.32,27,51.1,0.65,50718.0,9,0.85,,,0.0,0.0,,1009.32,875270941,875314077,71.98,49.08,875246400,4,9.95,323,24.17,7.46,1997
0.21,28,48.14,0.7,50719.0,9,0.88,,,0.0,0.0,,1019.66,875357400,875400376,66.48,54.81,875332800,4,10.0,41,,4.1,1997
0.78,29,56.67,0.84,50720.0,9,0.91,,,0.0017,1.0,rain,1014.55,875443860,875486674,69.36,61.3,875419200,4,7.72,86,25.83,9.05,1997
0.65,30,57.37,0.73,50721.0,9,0.94,,,0.0409,1.0,rain,994.33,875530319,875572973,73.45,63.67,875505600,4,7.82,259,33.76,7.87,1997
0.5,1,51.56,0.59,50722.0,10,0.97,,,0.0,0.0,,996.69,875616779,875659273,72.14,55.43,875592000,4,10.0,256,31.71,14.22,1997
0.4,2,41.45,0.59,50723.0,10,0.99,,,0.0,0.0,,1008.97,875703240,875745572,59.28,41.25,875678400,4,10.0,323,27.62,11.03,1997
0.49,3,34.82,0.54,50724.0,10,0.03,,,0.0,0.0,,1018.3,875789700,875831872,60.17,52.63,875764800,4,10.0,295,,6.34,1997
0.87,4,47.27,0.64,50725.0,10,0.06,,,0.0,0.0,,1016.63,875876161,875918173,64.5,58.97,875851200,4,10.0,206,,6.88,1997
0.76,5,56.53,0.77,50726.0,10,0.09,,,0.0,0.0,,1018.41,875962622,876004474,70.0,61.66,875937600,4,9.82,165,,5.07,1997
0.55,6,61.14,0.79,50727.0,10,0.12,,,0.0002,1.0,rain,1017.27,876049083,876090775,79.5,62.0,876024000,5,6.86,239,,3.12,1997
0.14,7,59.95,0.66,50728.0,10,0.16,,,0.0,0.0,,1016.92,876135545,876177077,86.67,59.13,876110400,5,7.5,295,,5.08,1997
0.24,8,49.77,0.5,50729.0,10,0.19,,,0.0,0.0,,1021.14,876222007,876263380,79.36,63.51,876196800,4,10.0,13,,3.14,1997
0.64,9,54.38,0.67,50730.0,10,0.22,,,0.0,0.0,,1025.85,876308469,876349683,70.31,58.5,876283200,3,10.0,118,,2.91,1997
0.15,10,61.67,0.83,50731.0,10,0.26,,,0.0,0.0,,1024.67,876394932,876435987,76.82,66.64,876369600,5,7.69,181,,3.21,1997
0.45,11,57.62,0.64,50732.0,10,0.3,,,0.0002,1.0,rain,1020.39,876481395,876522291,83.16,52.81,876456000,4,6.97,291,25.31,6.95,1997
0.18,12,41.55,0.53,50733.0,10,0.33,,,0.0,0.0,,1025.78,876567859,876608596,66.72,46.55,876542400,4,10.0,17,,7.06,1997
0.18,13,42.48,0.6,50734.0,10,0.37,,,0.0,0.0,,1026.6,876654322,876694902,69.34,50.62,876628800,4,10.0,204,,1.11,1997
0.77,14,53.52,0.81,50735.0,10,0.41,,,0.0,0.0,,1024.51,876740787,876781208,66.89,57.94,876715200,3,9.12,187,,3.53,1997
0.92,15,57.55,0.82,50736.0,10,0.45,,,0.0,0.0,,1020.97,876827251,876867516,68.83,53.2,876801600,3,9.13,144,,4.97,1997
1.0,16,53.16,0.9,50737.0,10,0.48,,,0.0056,1.0,rain,1022.23,876913716,876953824,56.05,52.01,876888000,3,7.16,19,,9.16,1997
0.97,17,46.53,0.77,50738.0,10,0.52,,,0.0038,1.0,rain,1022.84,877000181,877040133,55.44,43.81,876974400,3,10.0,21,,8.54,1997
0.46,18,36.08,0.55,50739.0,10,0.56,,,0.0,0.0,,1021.87,877086647,877126443,60.83,48.18,877060800,4,10.0,12,,6.53,1997
0.77,19,38.81,0.58,50740.0,10,0.59,,,0.0001,1.0,rain,1020.16,877173113,877212754,60.45,49.44,877147200,3,10.0,49,,5.57,1997
0.9,20,44.72,0.76,50741.0,10,0.63,,,0.0,0.0,,1014.04,877259580,877299066,54.83,45.24,877233600,3,9.95,34,24.17,9.24,1997
0.41,21,40.08,0.59,50742.0,10,0.66,,,0.0,0.0,,1009.77,877346047,877385379,64.74,44.62,877320000,4,10.0,337,27.62,9.78,1997
0.23,22,33.9,0.52,50743.0,10,0.7,,,0.0,0.0,,1013.93,877432514,877471693,57.21,43.25,877406400,3,10.0,302,26.34,8.27,1997
0.25,23,27.71,0.48,50744.0,10,0.73,,,0.0,0.0,,1013.03,877518981,877558008,53.9,34.3,877492800,3,10.0,305,26.71,10.43,1997
0.39,24,24.81,0.5,50745.0,10,0.76,,,0.0,0.0,,1017.31,877605449,877644324,49.67,42.18,877579200,3,10.0,278,25.01,8.23,1997
0.92,25,30.52,0.46,50746.0,10,0.79,,,0.0,0.0,,1018.25,877691918,877730641,58.03,49.97,877665600,3,10.0,237,,4.89,1997
0.97,26,45.46,0.87,50747.0,10,0.82,,,0.0323,1.0,rain,1014.05,877778386,877816960,50.58,37.93,877752000,3,5.9,27,,8.16,1997
0.62,27,39.37,0.81,50748.0,10,0.85,,,0.0111,1.0,rain,1019.58,877864856,877903279,49.77,47.94,877838400,3,8.29,55,,6.34,1997
0.89,28,46.85,0.76,50749.0,10,0.88,,,0.0168,1.0,rain,1001.11,877951328,877989597,63.03,43.81,877928400,3,6.94,313,30.55,5.29,1997
0.58,29,27.24,0.48,50750.0,10,0.91,,,0.0,0.0,,1010.96,878037798,878075919,50.84,37.28,878014800,3,10.0,317,33.83,13.26,1997
0.49,30,30.56,0.54,50751.0,10,0.94,,,0.0,0.0,,1018.06,878124268,878162243,57.03,43.81,878101200,3,10.0,252,,6.82,1997
0.39,31,37.19,0.58,50752.0,10,0.97,,,0.0,0.0,,1020.54,878210738,878248568,63.44,43.53,878187600,3,10.0,243,,3.23,1997
0.67,1,47.97,0.79,50753.0,11,0.01,,,0.0,0.0,,1020.99,878297208,878334894,64.18,59.46,878274000,2,7.62,139,,3.53,1997
0.99,2,59.63,0.95,50754.0,11,0.04,,,0.0352,1.0,rain,1006.2,878383679,878421222,61.72,57.53,878360400,2,3.93,104,33.09,9.09,1997
0.75,3,53.69,0.87,50755.0,11,0.07,,,0.0251,1.0,rain,998.96,878470150,878507551,61.54,42.46,878446800,2,7.57,217,33.54,8.39,1997
0.23,4,43.53,0.7,50756.0,11,0.1,,,0.0,0.0,,1011.92,878556621,878593881,64.2,49.34,878533200,3,9.88,202,,7.08,1997
0.39,5,44.92,0.75,50757.0,11,0.14,,,0.0,0.0,,1015.83,878643093,878680213,62.2,39.04,878619600,2,9.62,260,27.23,5.01,1997
0.44,6,35.11,0.64,50758.0,11,0.17,,,0.0,0.0,,1029.18,878729564,878766547,56.36,41.08,878706000,3,10.0,302,,2.61,1997
0.67,7,37.25,0.66,50759.0,11,0.21,,,0.0,0.0,,1028.61,878816036,878852882,55.24,48.55,878792400,2,10.0,64,,8.22,1997
0.99,8,41.97,0.72,50760.0,11,0.25,,,0.0001,1.0,rain,1017.44,878902508,878939218,55.62,46.66,878878800,2,9.81,59,33.23,17.2,1997
1.0,9,45.49,0.93,50761.0,11,0.28,,,0.0296,1.0,rain,1007.12,878988980,879025557,48.16,46.25,878965200,2,7.71,45,30.62,15.37,1997
0.99,10,45.62,0.93,50762.0,11,0.32,,,0.0263,1.0,rain,1000.47,879075452,879111897,49.23,44.7,879051600,2,6.49,11,25.98,9.22,1997
0.74,11,36.11,0.65,50763.0,11,0.36,,,0.0,0.0,,1007.52,879161923,879198238,52.29,42.66,879138000,2,10.0,312,23.01,10.85,1997
0.65,12,30.8,0.57,50764.0,11,0.4,,,0.0,0.0,,1013.14,879248395,879284582,51.79,38.01,879224400,2,10.0,315,,9.22,1997
0.74,13,22.84,0.47,50765.0,11,0.43,,,0.0,0.0,,1015.03,879334867,879370927,47.93,31.32,879310800,2,10.0,296,29.95,7.83,1997
0.7,14,19.77,0.49,50766.0,11,0.47,,,0.0007,1.0,rain,1019.79,879421339,879457274,42.15,32.75,879397200,2,10.0,48,,5.69,1997
1.0,15,32.24,0.91,50767.0,11,0.51,,,0.0264,1.0,rain,1004.47,879507810,879543622,35.83,32.15,879483600,2,4.68,47,34.46,12.99,1997
0.98,16,28.55,0.78,50768.0,11,0.54,,,0.0001,1.0,rain,1008.53,879594281,879629973,36.44,34.33,879570000,2,9.4,322,,8.33,1997
0.65,17,25.22,0.67,50769.0,11,0.58,,,0.0004,1.0,rain,1011.42,879680752,879716325,38.5,29.42,879656400,2,9.32,289,29.08,11.62,1997
0.23,18,22.06,0.61,50770.0,11,0.61,,,0.0,0.0,,1021.73,879767223,879802680,40.47,28.48,879742800,2,10.0,275,24.83,10.8,1997
0.23,19,21.82,0.58,50771.0,11,0.64,,,0.0,0.0,,1025.26,879853693,879889036,43.12,30.05,879829200,2,10.0,265,,4.95,1997
0.2,20,25.29,0.58,50772.0,11,0.68,,,0.0,0.0,,1019.55,879940163,879975394,47.61,34.92,879915600,2,9.64,234,,4.25,1997
0.19,21,28.29,0.58,50773.0,11,0.71,,,0.0,0.0,,1017.6,880026633,880061754,50.59,35.03,880002000,2,9.88,289,,5.2,1997
0.75,22,34.51,0.65,50774.0,11,0.74,,,0.0052,1.0,rain,1018.91,880113102,880148116,56.62,45.72,880088400,2,7.99,202,,3.63,1997
1.0,23,41.24,0.93,50775.0,11,0.77,,,0.0241,1.0,rain,1011.64,880199570,880234481,45.95,37.93,880174800,2,5.28,42,,8.71,1997
0.92,24,37.15,0.91,50776.0,11,0.8,,,0.0001,1.0,rain,1016.05,880286038,880320847,43.0,37.09,880261200,2,5.7,26,,3.98,1997
0.56,25,22.81,0.58,50777.0,11,0.83,,,0.0,0.0,,1016.38,880372506,880407215,39.64,27.39,880347600,2,9.55,312,31.63,14.09,1997
0.54,26,17.34,0.49,50778.0,11,0.86,,,0.0,0.0,,1021.73,880458972,880493585,41.25,39.88,880434000,2,10.0,269,27.87,9.83,1997
0.88,27,30.43,0.55,50779.0,11,0.89,,,0.0008,1.0,rain,1007.4,880545438,880579958,53.03,43.27,880520400,2,9.93,239,27.04,11.02,1997
0.36,28,23.3,0.44,50780.0,11,0.92,,,0.0,0.0,,1010.53,880631903,880666332,47.44,39.1,880606800,2,10.0,311,46.66,17.85,1997
0.97,29,32.59,0.67,50781.0,11,0.95,,,0.001,1.0,rain,1016.35,880718367,880752709,46.34,42.76,880693200,2,9.94,247,,5.91,1997
0.43,30,31.45,0.57,50782.0,11,0.98,,,0.0,0.0,,1016.15,880804831,880839088,52.76,39.64,880779600,2,10.0,337,,4.1,1997
0.96,1,38.11,0.82,50783.0,12,0.02,,,0.0031,1.0,rain,1006.11,880891293,880925469,45.18,39.9,880866000,2,6.28,43,,2.36,1997
0.64,2,26.9,0.61,50784.0,12,0.05,,,0.0014,1.0,rain,998.56,880977754,881011853,40.94,33.47,880952400,2,10.0,327,36.85,17.13,1997
0.08,3,18.89,0.47,50785.0,12,0.09,,,0.0,0.0,,1011.24,881064215,881098238,43.12,33.25,881038800,2,10.0,311,34.65,16.61,1997
0.43,4,24.54,0.53,50786.0,12,0.12,,,0.0,0.0,,1016.73,881150674,881184626,51.4,40.59,881125200,2,10.0,258,,6.1,1997
0.97,5,40.68,0.82,50787.0,12,0.16,,,0.0061,1.0,rain,1004.31,881237132,881271016,52.68,41.73,881211600,2,6.29,250,,3.57,1997
0.87,6,35.4,0.8,50788.0,12,0.19,,,0.0027,1.0,rain,999.45,881323588,881357408,41.98,30.29,881298000,1,8.67,313,,5.61,1997
0.45,7,20.79,0.59,50789.0,12,0.23,,,0.0,0.0,,1001.89,881410044,881443802,38.14,30.18,881384400,2,10.0,268,31.09,12.78,1997
0.77,8,22.9,0.59,50790.0,12,0.27,,,0.0,0.0,,1006.18,881496498,881530199,40.45,39.24,881470800,2,10.0,284,25.8,12.28,1997
0.45,9,26.31,0.58,50791.0,12,0.31,,,0.0,0.0,,1015.11,881582950,881616598,44.64,28.81,881557200,2,10.0,313,26.47,10.47,1997
0.84,10,25.78,0.69,50792.0,12,0.34,,,0.0,0.0,,1016.59,881669402,881702999,40.3,37.12,881643600,1,9.92,29,,2.64,1997
